game_language,game,model,experiment,instance,type,language,count
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00000,response,de,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_easy,00000,response,en,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00005,thinking,en,5
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00005,thinking,de,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00005,response,de,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00002,thinking,en,15
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00002,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00002,response,de,16
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00003,thinking,en,13
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00003,thinking,de,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00003,response,de,15
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00003,response,en,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00004,thinking,en,16
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00004,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00004,response,de,17
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00000,thinking,en,11
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00000,thinking,de,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00000,thinking,nl,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00000,response,de,13
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_hard,00000,response,nl,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00005,thinking,en,8
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00005,thinking,de,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00005,response,de,10
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00002,thinking,en,14
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00002,response,de,14
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,thinking,en,9
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,thinking,de,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00003,response,de,11
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00004,thinking,en,12
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00004,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00004,response,de,12
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00004,response,nl,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00001,thinking,en,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00001,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00001,response,de,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00000,thinking,en,6
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,00000,response,de,6
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00005,thinking,en,5
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00005,response,de,5
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00002,thinking,en,6
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00002,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00002,response,de,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00003,thinking,en,9
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00003,response,de,9
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00004,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00004,thinking,en,11
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00004,response,de,12
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00001,thinking,en,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00001,thinking,de,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00001,response,de,9
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00000,thinking,de,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00000,thinking,en,4
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_reasoning off_hard,00000,response,de,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00005,thinking,en,6
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00005,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00005,response,de,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00002,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00002,thinking,en,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00002,response,de,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00003,thinking,en,5
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00003,thinking,de,2
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00003,response,de,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00004,thinking,en,6
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00004,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00004,thinking,zh,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00004,response,de,8
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00001,thinking,en,5
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00001,response,de,5
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00000,thinking,en,4
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00000,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_hard,00000,response,de,5
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00005,thinking,en,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00005,response,de,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00002,thinking,en,4
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00002,response,de,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00002,response,en,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00003,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00003,thinking,en,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00003,response,de,4
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00004,thinking,en,6
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00004,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00004,response,de,7
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00001,thinking,en,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00001,response,de,3
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00000,thinking,en,8
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00000,thinking,de,1
de,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_negotiation_easy,00000,response,de,9
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_5obj_de,00002,thinking,en,10
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_5obj_de,00002,thinking,de,2
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_5obj_de,00002,thinking,zh,1
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_5obj_de,00002,response,de,4
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_5obj_de,00001,thinking,en,22
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_5obj_de,00001,thinking,de,5
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_5obj_de,00001,response,de,23
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_5obj_de,00000,thinking,en,22
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_5obj_de,00000,thinking,de,3
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_5obj_de,00000,response,de,25
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_de,00002,thinking,en,21
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_de,00002,thinking,de,10
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_de,00002,response,de,30
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_de,00001,thinking,en,29
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_de,00001,response,en,7
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_de,00001,response,de,16
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_de,00000,thinking,de,4
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_de,00000,thinking,en,27
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_de,00000,response,de,29
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_7obj_de,00000,response,en,2
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_3obj_de,00002,thinking,en,6
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_3obj_de,00002,thinking,de,3
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_3obj_de,00002,response,de,9
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_3obj_de,00001,thinking,en,18
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_3obj_de,00001,response,en,4
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_3obj_de,00001,response,de,13
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_3obj_de,00000,thinking,en,19
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_3obj_de,00000,response,en,4
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,1_medium_3obj_de,00000,response,de,14
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00002,thinking,en,32
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00002,thinking,de,2
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00002,response,en,12
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00002,response,de,17
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00001,thinking,de,4
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00001,thinking,en,9
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00001,response,de,7
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00000,thinking,de,3
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00000,thinking,en,20
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00000,thinking,ru,1
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00000,response,de,23
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_5obj_de,00000,response,en,1
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_7obj_de,00002,thinking,de,5
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_7obj_de,00002,thinking,en,13
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_7obj_de,00002,response,de,18
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_7obj_de,00001,thinking,de,5
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_7obj_de,00001,thinking,en,30
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_7obj_de,00001,response,de,34
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_7obj_de,00000,thinking,de,4
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_7obj_de,00000,thinking,en,13
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_7obj_de,00000,response,de,7
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_3obj_de,00002,thinking,en,12
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_3obj_de,00002,thinking,de,1
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_3obj_de,00002,response,de,11
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_3obj_de,00001,thinking,en,11
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_3obj_de,00001,thinking,de,1
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_3obj_de,00001,response,de,12
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_3obj_de,00000,thinking,de,1
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_3obj_de,00000,thinking,en,8
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,0_easy_3obj_de,00000,response,de,9
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00002,thinking,en,14
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00002,thinking,de,3
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00002,response,de,16
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00002,response,en,1
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00001,thinking,en,23
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00001,thinking,de,1
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00001,response,en,3
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00001,response,de,21
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00000,thinking,en,16
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00000,thinking,zh,1
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00000,response,en,2
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_7obj_de,00000,response,de,2
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_de,00002,thinking,en,16
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_de,00002,thinking,de,3
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_de,00002,response,de,19
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_de,00001,thinking,en,13
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_de,00001,response,de,9
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_de,00000,thinking,en,32
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_de,00000,response,en,4
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_5obj_de,00000,response,de,24
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_de,00002,thinking,en,8
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_de,00002,thinking,de,2
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_de,00002,response,de,10
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_de,00001,thinking,de,3
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_de,00001,thinking,en,6
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_de,00001,response,de,9
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_de,00000,thinking,en,10
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_de,00000,thinking,de,1
de,clean_up,deepseek-r1-distill-llama-70b-t1.0,2_hard_3obj_de,00000,response,de,7
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00005,thinking,en,3
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00005,response,de,3
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00002,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00002,response,de,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00003,thinking,en,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00003,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00004,thinking,de,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00004,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00004,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00017,thinking,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00017,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00010,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00019,thinking,en,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00019,response,de,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00018,thinking,en,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00018,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00011,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00011,thinking,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00011,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00016,thinking,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00016,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00008,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00008,response,de,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00001,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00001,thinking,de,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00001,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00006,thinking,en,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00006,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00007,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00007,thinking,de,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00007,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00000,thinking,en,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00000,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00009,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00013,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00013,thinking,de,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00013,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00014,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00014,thinking,de,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00014,response,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00015,thinking,en,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00015,thinking,de,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00015,response,de,3
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00012,thinking,en,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00012,thinking,de,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,coop_de,00012,response,de,4
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00005,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00005,response,de,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00002,thinking,en,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00002,thinking,de,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00002,response,de,3
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00003,thinking,de,3
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00003,thinking,en,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00003,response,de,5
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00004,thinking,en,1
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00004,thinking,de,3
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00004,response,de,4
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00017,thinking,en,2
de,dond,deepseek-r1-distill-llama-70b-t1.0,semi_de,00017,thinking,de,1
